repo_index,generation_time_sec,input_depth,input_max_branch,input_min_branch,input_tree_type,input_num_roa,input_seed,depth,num_ca,max_branch,leaf_count,num_roa,num_mft,num_crl,num_cert
334,0.343,6,1,1,random,2,547,0,1,0,1,2,1,1,2
335,0.938,5,1,1,full,2,548,4,5,1,1,10,5,5,6
336,12.023,83,1,1,full,3,549,82,83,1,1,249,83,83,84
337,7.927,66,1,1,full,1,551,65,66,1,1,66,66,66,67
338,0.393,3,1,1,sparse,1,552,2,3,1,1,3,3,3,4
339,8.441,61,1,1,full,2,553,60,61,1,1,122,61,61,62
340,0.642,66,2,1,random,1,554,1,2,1,1,2,2,2,4
341,0.281,4,1,1,random,3,557,0,1,0,1,3,1,1,2
342,0.66,2,2,2,random,3,559,1,2,1,1,6,2,2,4
343,13.313,98,1,1,sparse,2,560,97,98,1,1,196,98,98,99
344,10.151,76,1,1,sparse,2,561,75,76,1,1,152,76,76,77
345,5.073,38,1,1,full,2,564,37,38,1,1,76,38,38,39
346,6.689,82,2,2,random,3,565,16,29,2,6,87,29,29,42
347,1.105,63,2,1,random,1,566,2,5,2,3,5,5,5,8
348,1.875,14,1,1,sparse,2,568,13,14,1,1,28,14,14,15
349,10.658,80,1,1,full,2,569,79,80,1,1,160,80,80,81
350,0.242,10,1,1,random,1,570,0,1,0,1,1,1,1,2
351,1.901,28,2,2,random,3,572,8,9,1,1,27,9,9,13
352,5.421,40,1,1,full,2,574,39,40,1,1,80,40,40,41
353,5.821,40,1,1,full,2,575,39,40,1,1,80,40,40,41
354,2.485,51,2,1,random,2,577,5,12,2,3,24,12,12,18
355,0.287,92,1,1,random,2,581,0,1,0,1,2,1,1,2
356,0.2,27,1,1,random,1,582,0,1,0,1,1,1,1,2
357,8.609,69,1,1,sparse,1,583,68,69,1,1,69,69,69,70
358,0.276,8,1,1,random,3,585,0,1,0,1,3,1,1,2
359,4.348,16,2,1,random,3,589,13,18,2,3,54,18,18,28
360,0.225,4,1,1,random,2,590,0,1,0,1,2,1,1,2
361,0.542,71,2,1,random,1,591,2,3,1,1,3,3,3,6
362,0.986,17,2,1,random,1,594,4,5,1,1,5,5,5,8
363,7.038,52,1,1,full,1,596,51,52,1,1,52,52,52,53
364,0.218,13,1,1,random,1,597,0,1,0,1,1,1,1,2
365,4.854,13,2,1,random,2,598,12,23,2,5,46,23,23,34
366,12.428,91,1,1,full,3,599,90,91,1,1,273,91,91,92
367,0.273,25,1,1,random,3,601,0,1,0,1,3,1,1,2
368,7.36,52,1,1,sparse,3,602,51,52,1,1,156,52,52,53
369,0.333,9,1,1,random,3,604,0,1,0,1,3,1,1,2
370,13.324,95,1,1,sparse,2,606,94,95,1,1,190,95,95,96
371,12.416,90,1,1,full,2,607,89,90,1,1,180,90,90,91
372,2.723,17,1,1,sparse,3,608,16,17,1,1,51,17,17,18
373,1.872,57,2,2,random,2,610,5,9,2,2,18,9,9,13
374,3.972,29,1,1,full,2,612,28,29,1,1,58,29,29,30
375,5.155,36,1,1,sparse,2,613,35,36,1,1,72,36,36,37
376,5.427,33,1,1,full,3,614,32,33,1,1,99,33,33,34
377,1.45,4,2,1,random,3,616,3,6,2,2,18,6,6,10
378,1.964,89,2,2,random,2,617,6,11,2,3,22,11,11,16
379,7.713,59,1,1,full,2,618,58,59,1,1,118,59,59,60
380,0.354,66,1,1,random,3,619,0,1,0,1,3,1,1,2
381,29.818,41,2,2,random,3,621,38,146,2,33,438,146,146,213
382,5.058,38,1,1,sparse,2,622,37,38,1,1,76,38,38,39
383,17.168,6,2,1,full,2,623,5,63,2,32,126,63,63,127
384,3.516,25,1,1,full,2,624,24,25,1,1,50,25,25,26
385,20.546,53,2,1,random,2,625,43,100,2,23,200,100,100,151
386,6.769,47,1,1,full,3,626,46,47,1,1,141,47,47,48
387,4.586,33,1,1,full,1,627,32,33,1,1,33,33,33,34
388,0.358,51,1,1,random,1,628,0,1,0,1,1,1,1,2
389,30.612,7,2,2,sparse,1,629,6,127,2,64,127,127,127,255
390,8.256,59,1,1,sparse,2,630,58,59,1,1,118,59,59,60
391,6.401,47,1,1,full,2,632,46,47,1,1,94,47,47,48
392,0.295,6,2,1,random,1,633,1,2,1,1,2,2,2,3
393,2.159,17,1,1,sparse,2,634,16,17,1,1,34,17,17,18
394,3.486,45,2,2,random,2,635,7,17,2,5,34,17,17,26
395,3.554,26,1,1,sparse,3,636,25,26,1,1,78,26,26,27
396,7.641,63,1,1,full,1,637,62,63,1,1,63,63,63,64
397,10.954,81,1,1,sparse,2,638,80,81,1,1,162,81,81,82
398,2.589,91,2,1,random,1,639,3,10,2,4,10,10,10,18
399,2.11,3,2,1,full,2,640,2,7,2,4,14,7,7,15
400,0.333,49,1,1,random,2,641,0,1,0,1,2,1,1,2
401,3.719,26,1,1,full,2,645,25,26,1,1,52,26,26,27
402,1.306,85,2,1,random,2,647,4,7,2,2,14,7,7,10
403,10.398,83,1,1,sparse,1,648,82,83,1,1,83,83,83,84
404,0.227,46,1,1,random,3,649,0,1,0,1,3,1,1,2
405,0.383,41,1,1,random,2,650,0,1,0,1,2,1,1,2
406,0.828,6,1,1,full,3,651,5,6,1,1,18,6,6,7
407,40.411,95,2,1,random,2,653,73,196,2,41,392,196,196,304
408,0.581,5,1,1,full,1,655,4,5,1,1,5,5,5,6
409,2.439,77,2,2,random,2,657,10,14,2,3,28,14,14,19
410,1.86,3,2,2,full,1,660,2,7,2,4,7,7,7,15
411,11.748,82,1,1,full,2,662,81,82,1,1,164,82,82,83
412,12.744,89,1,1,full,3,663,88,89,1,1,267,89,89,90
413,45.218,92,2,1,random,2,664,47,226,2,55,452,226,226,338
414,0.554,67,1,1,random,1,665,2,3,1,1,3,3,3,4
415,3.7,59,2,2,random,3,666,9,14,2,3,42,14,14,22
416,2.149,14,2,2,random,2,667,7,12,2,2,24,12,12,16
417,0.279,60,1,1,random,1,668,0,1,0,1,1,1,1,2
418,35.586,39,2,1,random,2,669,38,184,2,40,368,184,184,273
419,1.665,73,2,1,random,1,670,6,9,2,2,9,9,9,13
420,9.743,76,1,1,sparse,2,671,75,76,1,1,152,76,76,77
421,0.597,3,1,1,sparse,1,672,2,3,1,1,3,3,3,4
422,0.792,68,2,2,random,1,673,2,3,1,1,3,3,3,5
423,7.164,52,1,1,full,3,674,51,52,1,1,156,52,52,53
424,17.757,27,2,2,random,3,675,26,82,2,21,246,82,82,121
425,4.295,4,2,2,sparse,2,676,3,15,2,8,30,15,15,31
426,10.395,81,1,1,sparse,1,677,80,81,1,1,81,81,81,82
427,0.354,15,2,1,random,1,678,1,2,1,1,2,2,2,3
428,1.252,53,2,1,random,2,681,3,7,2,3,14,7,7,10
429,8.606,68,1,1,sparse,1,682,67,68,1,1,68,68,68,69
430,6.208,51,1,1,full,1,683,50,51,1,1,51,51,51,52
431,5.379,39,1,1,full,2,685,38,39,1,1,78,39,39,40
432,6.377,52,1,1,sparse,1,687,51,52,1,1,52,52,52,53
433,1.279,95,2,2,random,1,688,3,6,2,2,6,6,6,10
434,10.376,78,1,1,full,2,689,77,78,1,1,156,78,78,79
435,4.614,42,2,1,random,3,690,11,19,2,5,57,19,19,32
436,12.473,89,1,1,full,2,691,88,89,1,1,178,89,89,90
437,0.815,4,1,1,sparse,1,692,3,4,1,1,4,4,4,5
438,8.384,62,1,1,full,2,693,61,62,1,1,124,62,62,63
439,6.336,43,1,1,sparse,2,695,42,43,1,1,86,43,43,44
440,3.081,22,1,1,sparse,3,696,21,22,1,1,66,22,22,23
441,2.135,18,1,1,sparse,1,697,17,18,1,1,18,18,18,19
442,11.09,47,2,2,random,1,698,23,62,2,15,62,62,62,91
443,6.035,47,1,1,sparse,1,699,46,47,1,1,47,47,47,48
444,2.941,22,1,1,sparse,1,700,21,22,1,1,22,22,22,23
445,13.422,98,1,1,full,2,702,97,98,1,1,196,98,98,99
446,0.416,7,2,1,random,3,703,1,2,1,1,6,2,2,3
447,2.029,80,2,2,random,2,704,6,11,2,3,22,11,11,16
448,21.994,100,2,1,random,2,705,34,108,2,24,216,108,108,161
449,1.708,3,2,2,sparse,1,707,2,7,2,4,7,7,7,15
450,24.386,49,2,1,random,2,710,32,123,2,22,246,123,123,184
451,10.011,50,2,2,random,3,713,14,44,2,10,132,44,44,70
452,0.226,99,1,1,random,1,714,0,1,0,1,1,1,1,2
453,9.124,66,1,1,full,1,715,65,66,1,1,66,66,66,67
454,0.233,31,1,1,random,1,717,0,1,0,1,1,1,1,2
455,0.234,34,1,1,random,1,718,0,1,0,1,1,1,1,2
456,5.501,36,1,1,sparse,2,719,35,36,1,1,72,36,36,37
457,11.741,96,1,1,sparse,1,720,95,96,1,1,96,96,96,97
458,0.24,79,1,1,random,3,722,0,1,0,1,3,1,1,2
459,0.309,70,1,1,random,1,723,0,1,0,1,1,1,1,2
460,9.945,68,1,1,sparse,3,727,67,68,1,1,204,68,68,69
461,3.434,6,2,1,sparse,1,728,5,19,2,8,19,19,19,31
462,5.892,39,1,1,sparse,3,730,38,39,1,1,117,39,39,40
463,12.43,93,1,1,full,2,731,92,93,1,1,186,93,93,94
464,12.345,85,1,1,sparse,3,732,84,85,1,1,255,85,85,86
465,8.263,55,1,1,sparse,2,735,54,55,1,1,110,55,55,56
466,4.538,33,1,1,full,2,736,32,33,1,1,66,33,33,34
467,0.269,1,1,1,full,1,737,0,1,0,1,1,1,1,2
468,2.756,21,1,1,sparse,1,738,20,21,1,1,21,21,21,22
469,9.163,74,1,1,full,1,740,73,74,1,1,74,74,74,75
470,0.393,29,1,1,random,2,741,0,1,0,1,2,1,1,2
471,0.319,55,1,1,random,3,746,0,1,0,1,3,1,1,2
472,0.318,39,1,1,random,2,747,0,1,0,1,2,1,1,2
473,0.268,10,1,1,random,2,748,0,1,0,1,2,1,1,2
474,0.79,97,1,1,random,3,751,3,4,1,1,12,4,4,5
475,0.544,67,1,1,random,1,752,2,3,1,1,3,3,3,4
476,0.9,98,2,1,random,3,753,2,3,1,1,9,3,3,6
477,7.64,67,2,2,random,1,755,22,39,2,7,39,39,39,58
478,6.767,51,1,1,full,2,757,50,51,1,1,102,51,51,52
479,5.892,43,1,1,sparse,2,758,42,43,1,1,86,43,43,44
480,1.187,8,1,1,full,2,759,7,8,1,1,16,8,8,9
481,2.441,18,1,1,full,1,760,17,18,1,1,18,18,18,19
482,4.349,29,1,1,sparse,2,761,28,29,1,1,58,29,29,30
483,0.65,82,2,1,random,1,762,1,2,1,1,2,2,2,4
484,9.866,80,1,1,full,1,763,79,80,1,1,80,80,80,81
485,0.371,86,1,1,random,3,764,0,1,0,1,3,1,1,2
486,0.49,5,2,1,random,2,765,1,2,1,1,4,2,2,3
487,0.301,36,1,1,random,2,766,0,1,0,1,2,1,1,2
488,12.675,93,1,1,sparse,2,767,92,93,1,1,186,93,93,94
489,0.505,12,2,2,random,1,768,3,4,1,1,4,4,4,5
490,0.464,2,1,1,sparse,2,769,1,2,1,1,4,2,2,3
491,8.181,49,1,1,full,3,770,48,49,1,1,147,49,49,50
492,0.382,49,1,1,random,2,771,0,1,0,1,2,1,1,2
493,5.13,39,1,1,sparse,2,774,38,39,1,1,78,39,39,40
494,8.453,63,1,1,sparse,2,775,62,63,1,1,126,63,63,64
495,4.909,58,2,1,random,1,776,13,26,2,7,26,26,26,44
496,25.148,30,2,2,random,3,777,29,115,2,29,345,115,115,174
497,0.372,6,2,1,random,3,778,1,2,1,1,6,2,2,3
498,9.749,73,1,1,sparse,1,779,72,73,1,1,73,73,73,74
499,1.621,26,2,1,random,1,780,5,9,2,3,9,9,9,14
500,3.861,28,1,1,full,2,781,27,28,1,1,56,28,28,29
501,1.888,86,1,1,random,3,782,10,11,1,1,33,11,11,12
502,0.295,71,1,1,random,2,783,0,1,0,1,2,1,1,2
503,7.555,56,1,1,full,2,784,55,56,1,1,112,56,56,57
504,0.346,66,1,1,random,3,785,0,1,0,1,3,1,1,2
505,6.333,48,1,1,sparse,1,786,47,48,1,1,48,48,48,49
506,0.598,76,2,1,random,1,788,1,2,1,1,2,2,2,4
507,8.197,62,1,1,full,2,789,61,62,1,1,124,62,62,63
508,9.865,87,1,1,full,1,791,86,87,1,1,87,87,87,88
509,2.257,74,2,1,random,3,792,4,8,2,3,24,8,8,15
510,0.238,40,1,1,random,2,794,0,1,0,1,2,1,1,2
511,3.077,86,2,1,random,2,800,7,17,2,4,34,17,17,25
512,1.983,14,1,1,full,2,801,13,14,1,1,28,14,14,15
513,0.741,71,1,1,random,2,802,3,4,1,1,8,4,4,5
514,2.121,14,1,1,sparse,2,803,13,14,1,1,28,14,14,15
515,0.896,62,2,1,random,1,804,2,4,2,2,4,4,4,7
516,9.309,64,1,1,sparse,2,805,63,64,1,1,128,64,64,65
517,8.215,59,1,1,sparse,2,806,58,59,1,1,118,59,59,60
518,6.166,48,1,1,full,2,807,47,48,1,1,96,48,48,49
519,5.061,7,2,1,sparse,2,809,6,25,2,8,50,25,25,36
520,1.534,12,1,1,full,1,811,11,12,1,1,12,12,12,13
521,1.439,5,2,2,random,3,812,4,8,2,3,24,8,8,12
522,0.235,17,1,1,random,2,813,0,1,0,1,2,1,1,2
523,11.235,77,1,1,full,3,814,76,77,1,1,231,77,77,78
524,0.476,2,2,1,sparse,2,815,1,2,1,1,4,2,2,4
525,0.252,21,1,1,random,1,816,0,1,0,1,1,1,1,2
526,0.299,47,1,1,random,2,819,0,1,0,1,2,1,1,2
527,0.624,73,2,2,random,1,821,2,3,1,1,3,3,3,5
528,5.887,44,1,1,full,3,823,43,44,1,1,132,44,44,45
529,9.915,83,1,1,full,1,824,82,83,1,1,83,83,83,84
530,0.685,71,2,2,random,1,826,2,3,1,1,3,3,3,5
531,4.3,26,1,1,full,3,828,25,26,1,1,78,26,26,27
532,0.331,14,1,1,random,2,830,0,1,0,1,2,1,1,2
533,3.757,94,2,1,random,3,832,7,15,2,4,45,15,15,23
534,4.458,38,1,1,sparse,1,834,37,38,1,1,38,38,38,39
535,11.694,79,1,1,full,3,835,78,79,1,1,237,79,79,80
536,6.231,53,1,1,full,1,836,52,53,1,1,53,53,53,54
537,10.301,80,1,1,sparse,1,839,79,80,1,1,80,80,80,81
538,7.793,9,2,1,sparse,1,842,8,44,2,13,44,44,44,63
539,12.381,86,1,1,sparse,3,843,85,86,1,1,258,86,86,87
540,11.999,83,1,1,sparse,3,844,82,83,1,1,249,83,83,84
541,4.979,8,2,1,sparse,1,845,7,29,2,9,29,29,29,44
542,1.756,14,1,1,full,1,846,13,14,1,1,14,14,14,15
543,0.223,1,1,1,random,1,849,0,1,0,1,1,1,1,2
544,3.959,75,2,2,random,2,851,7,19,2,5,38,19,19,30
545,0.778,79,1,1,random,2,852,4,5,1,1,10,5,5,6
546,3.548,28,1,1,sparse,1,856,27,28,1,1,28,28,28,29
547,14.409,62,2,1,random,2,857,15,69,2,15,138,69,69,107
548,9.161,68,1,1,full,2,858,67,68,1,1,136,68,68,69
549,10.355,74,1,1,full,3,859,73,74,1,1,222,74,74,75
550,2.811,18,1,1,full,3,860,17,18,1,1,54,18,18,19
551,8.95,73,1,1,full,1,862,72,73,1,1,73,73,73,74
552,1.03,40,2,1,random,3,864,2,4,2,2,12,4,4,7
553,6.975,52,1,1,sparse,1,865,51,52,1,1,52,52,52,53
554,2.265,16,1,1,full,2,866,15,16,1,1,32,16,16,17
555,0.628,99,1,1,random,1,867,2,3,1,1,3,3,3,4
556,7.35,52,1,1,sparse,3,868,51,52,1,1,156,52,52,53
557,5.694,45,1,1,sparse,1,871,44,45,1,1,45,45,45,46
558,22.732,71,2,1,random,2,872,38,114,2,25,228,114,114,172
559,12.468,19,2,2,random,1,873,18,68,2,19,68,68,68,102
560,0.611,67,1,1,random,1,874,2,3,1,1,3,3,3,4
561,0.678,92,1,1,random,2,876,3,4,1,1,8,4,4,5
562,0.498,29,2,1,random,2,877,1,2,1,1,4,2,2,3
563,1.224,70,2,2,random,2,878,3,5,2,2,10,5,5,8
564,1.975,14,1,1,sparse,3,880,13,14,1,1,42,14,14,15
565,0.486,2,2,1,sparse,3,882,1,2,1,1,6,2,2,4
566,0.348,72,1,1,random,3,883,0,1,0,1,3,1,1,2
567,12.596,87,1,1,full,3,884,86,87,1,1,261,87,87,88
568,0.821,48,2,1,random,2,885,2,4,2,2,8,4,4,6
569,3.688,11,2,2,random,2,888,10,19,2,5,38,19,19,27
570,12.05,82,1,1,full,3,889,81,82,1,1,246,82,82,83
571,1.393,7,2,2,random,3,890,6,7,1,1,21,7,7,10
572,1.902,29,2,1,random,3,892,6,8,2,2,24,8,8,13
573,11.665,83,1,1,full,3,895,82,83,1,1,249,83,83,84
574,0.32,26,1,1,random,3,896,0,1,0,1,3,1,1,2
575,0.299,7,1,1,random,2,897,0,1,0,1,2,1,1,2
576,0.215,54,1,1,random,1,898,0,1,0,1,1,1,1,2
577,0.214,17,1,1,random,1,899,0,1,0,1,1,1,1,2
578,11.529,80,1,1,full,3,900,79,80,1,1,240,80,80,81
579,0.293,6,1,1,random,1,903,0,1,0,1,1,1,1,2
580,0.421,1,2,2,full,3,906,0,1,0,1,3,1,1,3
581,10.065,83,1,1,full,1,908,82,83,1,1,83,83,83,84
582,1.984,13,1,1,sparse,3,913,12,13,1,1,39,13,13,14
583,6.148,8,2,1,sparse,1,914,7,29,2,11,29,29,29,48
584,0.482,23,2,2,random,1,915,3,4,1,1,4,4,4,5
585,12.826,88,1,1,sparse,3,916,87,88,1,1,264,88,88,89
586,14.016,97,1,1,full,3,917,96,97,1,1,291,97,97,98
587,36.583,7,2,1,full,3,922,6,127,2,64,381,127,127,255
588,9.119,62,1,1,sparse,3,923,61,62,1,1,186,62,62,63
589,1.745,12,1,1,sparse,2,925,11,12,1,1,24,12,12,13
590,10.347,82,1,1,full,1,927,81,82,1,1,82,82,82,83
591,4.177,25,1,1,full,3,929,24,25,1,1,75,25,25,26
592,0.902,67,1,1,random,3,930,4,5,1,1,15,5,5,6
593,8.092,67,1,1,full,1,932,66,67,1,1,67,67,67,68
594,8.109,68,1,1,sparse,1,933,67,68,1,1,68,68,68,69
595,7.8,60,1,1,full,1,934,59,60,1,1,60,60,60,61
596,8.867,69,1,1,sparse,2,937,68,69,1,1,138,69,69,70
597,2.019,13,1,1,full,2,939,12,13,1,1,26,13,13,14
598,7.499,51,1,1,sparse,2,942,50,51,1,1,102,51,51,52
599,8.842,70,1,1,sparse,1,943,69,70,1,1,70,70,70,71
600,0.973,2,2,2,full,2,944,1,3,2,2,6,3,3,7
601,1.625,5,2,2,random,2,946,4,7,2,2,14,7,7,10
602,6.623,44,2,2,random,3,949,12,32,2,7,96,32,32,45
603,3.526,28,1,1,full,2,950,27,28,1,1,56,28,28,29
604,0.829,97,1,1,random,2,951,3,4,1,1,8,4,4,5
605,2.021,15,1,1,full,1,952,14,15,1,1,15,15,15,16
606,0.34,1,1,1,sparse,2,953,0,1,0,1,2,1,1,2
607,3.398,23,1,1,sparse,3,954,22,23,1,1,69,23,23,24
608,13.454,86,2,2,random,3,955,24,64,2,13,192,64,64,93
609,30.77,88,2,1,random,3,956,73,144,2,30,432,144,144,216
610,0.336,60,1,1,random,2,957,0,1,0,1,2,1,1,2
611,4.888,42,2,1,random,2,958,11,23,2,7,46,23,23,35
612,8.361,61,1,1,sparse,2,959,60,61,1,1,122,61,61,62
613,0.211,50,1,1,random,3,960,0,1,0,1,3,1,1,2
614,0.29,83,1,1,random,3,961,0,1,0,1,3,1,1,2
615,16.332,30,2,2,random,3,965,29,78,2,19,234,78,78,117
616,1.642,5,2,2,random,2,966,4,8,2,3,16,8,8,11
617,0.295,68,1,1,random,3,967,0,1,0,1,3,1,1,2
618,6.422,49,1,1,full,3,969,48,49,1,1,147,49,49,50
619,5.194,37,1,1,sparse,3,970,36,37,1,1,111,37,37,38
620,4.302,34,1,1,full,1,971,33,34,1,1,34,34,34,35
621,12.006,94,1,1,full,2,972,93,94,1,1,188,94,94,95
622,2.685,20,1,1,sparse,2,973,19,20,1,1,40,20,20,21
623,0.242,43,1,1,random,2,974,0,1,0,1,2,1,1,2
624,0.336,64,1,1,random,1,975,0,1,0,1,1,1,1,2
625,0.283,43,1,1,random,3,976,0,1,0,1,3,1,1,2
626,0.533,81,1,1,random,3,977,2,3,1,1,9,3,3,4
627,0.251,76,1,1,random,1,978,0,1,0,1,1,1,1,2
628,7.916,60,1,1,full,2,979,59,60,1,1,120,60,60,61
629,0.262,29,1,1,random,2,981,0,1,0,1,2,1,1,2
630,8.807,65,1,1,full,2,982,64,65,1,1,130,65,65,66
631,11.058,93,1,1,full,1,984,92,93,1,1,93,93,93,94
632,5.727,43,1,1,full,2,985,42,43,1,1,86,43,43,44
633,1.603,16,1,1,full,1,986,15,16,1,1,16,16,16,17
634,9.165,69,1,1,full,2,987,68,69,1,1,138,69,69,70
635,4.88,39,1,1,full,1,988,38,39,1,1,39,39,39,40
636,1.72,11,1,1,sparse,2,989,10,11,1,1,22,11,11,12
637,0.84,65,1,1,random,2,990,4,5,1,1,10,5,5,6
638,1.127,19,2,1,random,2,991,4,5,1,1,10,5,5,7
639,1.134,8,1,1,sparse,2,993,7,8,1,1,16,8,8,9
640,1.155,24,2,1,random,2,995,4,5,1,1,10,5,5,7
641,0.934,60,2,2,random,1,997,3,5,2,2,5,5,5,7
642,0.544,87,1,1,random,1,999,2,3,1,1,3,3,3,4
643,0.942,100,2,1,random,2,1000,3,5,2,2,10,5,5,8
644,1.181,8,1,1,sparse,2,1001,7,8,1,1,16,8,8,9
645,7.202,54,1,1,full,2,1004,53,54,1,1,108,54,54,55
646,0.262,45,1,1,random,1,1006,0,1,0,1,1,1,1,2
647,0.954,5,1,1,sparse,3,1007,4,5,1,1,15,5,5,6
648,3.752,24,1,1,full,3,1009,23,24,1,1,72,24,24,25
649,0.327,86,1,1,random,2,1010,0,1,0,1,2,1,1,2
650,0.683,47,2,1,random,1,1011,1,3,2,2,3,3,3,5
651,0.35,44,1,1,random,1,1012,0,1,0,1,1,1,1,2
652,0.24,66,1,1,random,1,1014,0,1,0,1,1,1,1,2
653,7.814,5,2,1,full,1,1019,4,31,2,16,31,31,31,63
654,0.325,15,1,1,random,3,1020,0,1,0,1,3,1,1,2
655,0.315,68,1,1,random,3,1021,0,1,0,1,3,1,1,2
656,0.707,3,2,2,random,3,1024,2,3,1,1,9,3,3,4
657,3.969,27,1,1,full,2,1025,26,27,1,1,54,27,27,28
658,0.589,4,2,2,random,3,1026,3,4,1,1,12,4,4,5
659,0.515,3,1,1,sparse,2,1027,2,3,1,1,6,3,3,4
660,7.2,8,2,1,sparse,1,1030,7,38,2,14,38,38,38,58
661,0.363,90,1,1,random,2,1031,0,1,0,1,2,1,1,2
662,1.714,50,2,1,random,1,1032,4,9,2,4,9,9,9,14
663,0.562,83,1,1,random,1,1033,2,3,1,1,3,3,3,4
664,0.77,5,1,1,full,2,1034,4,5,1,1,10,5,5,6
665,0.467,98,2,1,random,1,1035,1,2,1,1,2,2,2,4
666,6.423,54,1,1,full,1,1036,53,54,1,1,54,54,54,55
667,2.092,15,1,1,full,1,1038,14,15,1,1,15,15,15,16
668,11.29,87,1,1,sparse,1,1039,86,87,1,1,87,87,87,88
